Timestamp,Palkansaaja vai laskuttaja,Oletko siirtynyt palkansaajasta laskuttajaksi tai päinvastoin 1.10.2023 jälkeen?,Ikä,Sukupuoli,Työkokemus alalta (vuosina),Koulutustaustasi,Tulojen muutos viime vuodesta (%),Montako vuotta olet tehnyt laskuttavaa työtä alalla?,Palvelut,"Tuntilaskutus (ALV 0%, euroina)","Vuosilaskutus (ALV 0%, euroina)",Hankitko asiakkaasi itse suoraan vai käytätkö välitysfirmojen palveluita?,Mistä asiakkaat ovat?,Työpaikka,Kaupunki,Millaisessa yrityksessä työskentelet?,Työaika,Kuinka suuren osan ajasta teet lähityönä toimistolla?,Rooli,Kuukausipalkka,Vuositulot,Vapaa kuvaus kokonaiskompensaatiomallista,Onko palkkasi nykyroolissasi mielestäsi kilpailukykyinen?,Onko palkkasi nykyroolissasi mielestäsi kilpailukykyinen? (muut vastaukset),Vapaa sana,Palaute,Vastauskieli,Vastaustunniste,Rooli (normalisoitu),Kk-tulot (laskennallinen),"Kk-tulot (laskennallinen, normalisoitu)"
2024-10-11 13:14:35.806,Palkansaaja,Ei,26-30,mies,3.0,AMK,5.0,,,,,,,Solita,Tampere,Konsulttitalossa,1.0,0.1,Cloud Engineer,3900.0,46800.0,,Kyllä,,,,fi,2464cfe50edd3857,Cloud Engineer,3900.0,3900.0
2024-10-11 13:16:28.831,Palkansaaja,Ei,41-45,mies,15.0,Tekn. YO,3.0,,,,,,,,Tampere,Konsulttitalossa,1.0,0.2,Senior Software Architect,5300.0,0.0,,Kyllä,,,,fi,30acec445f69551b,Senior Software Architect,0.0,0.0
2024-10-11 13:17:24.316,Palkansaaja,Ei,26-30,mies,8.0,Alempi korkeakoulututkinto,3.0,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.99,Fullstack developer,5150.0,64375.0,,Kyllä,,,,fi,4776e64503112c3e,*Full-stack Developer,5364.583333333333,5364.583333333333
2024-10-11 13:20:02.072,Laskuttaja,Ei,46-50,mies,23.0,DI,0.0,9.0,"Fullstack-kehitystä, arkkitehtuuria, konsultointia",85.0,24000.0,Käytän välitysfirmoja,Suomesta,,,,,,,,,,Muu,,Laskuttettavan työn lisäksi nostan palkkaa oman tuotteen firmasta.,,fi,71af6dd476a1448c,,,
2024-10-11 13:20:14.332,Palkansaaja,Ei,41-45,mies,15.0,Ylioppilas / Datanomi,10.0,,,,,,,Resistomap,PK-seutu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,0.6,Full-stack developer,5800.0,78000.0,,Kyllä,,,,fi,25279c76a8db2222,*Full-stack Developer,6500.0,6500.0
2024-10-11 13:20:48.441,Palkansaaja,Ei,36-40,mies,10.0,Insinööri (AMK),0.0,,,,,,,,Oulu,Konsulttitalossa,1.0,0.1,Senior Frontend developer,7250.0,92000.0,osinkoja tulee 10% tuloksesta mikä on n. 2000-3000 vuosittain,Kyllä,,,,fi,7e84cb69070a0aa2,Senior Frontend developer,7666.666666666667,7666.666666666667
2024-10-11 13:21:40.642,Palkansaaja,Ei,46-50,mies,20.0,Ylioppilas,5.0,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.4,Team lead,6850.0,100000.0,Bonusprosentti EBITDA ja muutamalla muulla mittarilla,Kyllä,,,,fi,84b5d78849f3ceda,Team lead,8333.333333333334,8333.333333333334
2024-10-11 13:21:41.322,Laskuttaja,Ei,46-50,mies,20.0,PhD,0.0,3.0,"Data science, data engineering, sw development",120.0,240000.0,Itse,Ulkomailta,,,,,,,,,,Muu,,,,fi,9c8684fac082b673,,,
2024-10-11 13:22:19.128,Palkansaaja,Ei,36-40,mies,15.0,Tietotekniikan Insinööri,1.0,,,,,,,Reaktor,Turku,Konsulttitalossa,1.0,0.9,Senior software developer,5670.0,75000.0,,Kyllä,,,,fi,b62883fd70aca31b,*Senior Developer,6250.0,6250.0
2024-10-11 13:24:01.633,Palkansaaja,Ei,46-50,mies,19.0,KTM,5.0,,,,,,,,PK-seutu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,0.5,Lead developer,7100.0,101000.0,,Kyllä,,,,fi,3dd083006fc87a36,Lead developer,8416.666666666666,8416.666666666666
2024-10-11 13:25:00.204,Laskuttaja,Ei,31-35,mies,10.0,yliopisto,-5.0,2.0,Data,95.0,155000.0,"Itse, Käytän välitysfirmoja",Suomesta,,,,,,,,,,Muu,,,,fi,9f396942bf524560,,,
2024-10-11 13:26:33.185,Palkansaaja,Ei,31-35,mies,7.0,Ohjelmistotekniikan insinööri,0.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.8,Android native developer,5100.0,200.0,,Kyllä,,,,fi,fd021aabdd1a676d,Android native developer,16.666666666666668,16.666666666666668
2024-10-11 13:28:04.828,Palkansaaja,Ei,26-30,mies,3.0,Lukio,6.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.8,Software Development Consultant,4360.0,54500.0,,Ei,,,,fi,4259d6a0fc3ea0d8,Software Development Consultant,4541.666666666667,4541.666666666667
2024-10-11 13:28:23.847,Laskuttaja,Ei,41-45,mies,20.0,"filosofian maisteri, tietojenkäsittelytiede",0.0,,Softadevausta,79.0,,Käytän välitysfirmoja,Suomesta,,,,,,,,,,Muu,,,,fi,2bb896d0179c2d3c,,,
2024-10-11 13:28:27.376,Laskuttaja,Ei,41-45,mies,18.0,DI,0.0,2.0,"Backend, frontend, full stack, mobiili",76.0,112500.0,Käytän välitysfirmoja,Suomesta,,,,,,,,,,Muu,,,,fi,2d8a6990f043a02f,,,
2024-10-11 13:30:16.154,Palkansaaja,Ei,26-30,mies,6.0,Kauppatieteiden maisteri,3.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.8,"Fullstack developer (React, Nodejs, Python)",5870.0,72000.0,,Kyllä,,,,fi,5c8d3bb9955191b6,"Fullstack developer (React, Nodejs, Python)",6000.0,6000.0
2024-10-11 13:30:56.972,Palkansaaja,Ei,41-45,mies,17.0,FM (fysiikka),10.0,,,,,,,Avanade Finland,PK-seutu,Konsulttitalossa,0.8,0.01,Senior full-stack consultant,4400.0,60000.0,,Kyllä,,,,fi,30a677e34a58687d,Senior full-stack consultant,5000.0,6250.0
2024-10-11 13:31:28.925,Palkansaaja,Ei,36-40,mies,20.0,IT bachelor,0.0,,,,,,,,Sipoo,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.0,Kehitysjohtaja,3600.0,43200.0,,Ei,,,,fi,21edc6f8c8b5c223,Kehitysjohtaja,3600.0,3600.0
2024-10-11 13:32:12.699,Palkansaaja,Ei,31-35,mies,12.0,,0.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.4,Senior Fullstack developer,5700.0,,,Muu,Kyllä ja ei,,,fi,20fd0c605bc5088b,Senior Fullstack developer,,
2024-10-11 13:33:39.217,Palkansaaja,Ei,41-45,mies,17.0,Diplomi-insinööri (ohjelmistotiede),1.0,,,,,,,Solita,Tampere,Konsulttitalossa,1.0,0.1,"Full stack software developer (browser, backend, database, infrastructure, architecture)",5392.0,80000.0,palkka + työajasta erillinen varallaolo,Kyllä,,,,fi,e71ff577f849c469,"Full stack software developer (browser, backend, database, infrastructure, architecture)",6666.666666666667,6666.666666666667
2024-10-11 13:37:53.555,Palkansaaja,Ei,26-30,mies,4.0,Teknisten tieteiden maisteri,6.0,,,,,,,,Tampere,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,0.2,Full-stack software developer,3950.0,49700.0,,Ei,,,,fi,e9a06f80732665c8,*Full-stack Developer,4141.666666666667,4141.666666666667
2024-10-11 13:38:02.523,Palkansaaja,Ei,26-30,mies,5.0,Tietotekniikan kandidaatti,3.0,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.0,Software developer,4410.0,51000.0,,Ei,,Tuntipalkka/kuukausipalkka. Vaaditut tunnit paperilla on vieläkin 0h viikossa mutta olen kuitenkin vakiotyöntekijä ollut 5v ja teen 37.5h viikkoon,,fi,082f21148bbd1283,Software developer,4250.0,4250.0
2024-10-11 13:39:07.295,Palkansaaja,Ei,46-50,mies,27.0,TKT yo,3.0,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.95,Principal Software Engineer,8764.0,109550.0,,Kyllä,,,,fi,1200deac0a2a3134,Principal Software Engineer,9129.166666666666,9129.166666666666
2024-10-11 13:40:29.492,Palkansaaja,Ei,36-40,mies,12.0,DI Tuotantotalous,0.0,,,,,,,Startup,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.9,CTO,6000.0,75000.0,24% omistus firmasta,Muu,,,,fi,f4b1e434b85543fa,CTO,6250.0,6250.0
2024-10-11 13:40:31.134,Palkansaaja,Ei,46-50,mies,24.0,Ylioppilas,4.0,,,,,,,,Turku,Konsulttitalossa,1.0,0.2,Full stack developer,6500.0,82000.0,"Osakkeet, vuosittainen bonus",Kyllä,,,,fi,b000c716829dae44,*Full-stack Developer,6833.333333333333,6833.333333333333
2024-10-11 13:41:25.954,Palkansaaja,Ei,46-50,,25.0,"Luonnontieteen kandidaatti, Tietojenkäsittelytiede",12.0,,,,,,,,Kuopio,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.05,Product owner,6000.0,81000.0,"Peruspalkka, pienet bonukset",Kyllä,,,,fi,22e0d4b8f39a0d06,Product owner,6750.0,6750.0
2024-10-11 13:42:40.883,Palkansaaja,Ei,46-50,mies,28.0,"DI, ohjelmistotekniikka",0.0,,,,,,,,Tampere,Konsulttitalossa,1.0,0.85,Enterprise Architect,5500.0,73000.0,"bonuksia, osakkeita",Kyllä,,,,fi,f59405357edb6f92,Enterprise Architect,6083.333333333333,6083.333333333333
2024-10-11 13:54:16.555,Palkansaaja,Ei,36-40,mies,14.0,tietotekniikan insinööri (amk),3.0,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.2,Senior software developer,6600.0,85000.0,,Kyllä,,,,fi,aeed9c28801a6596,*Senior Developer,7083.333333333333,7083.333333333333
2024-10-11 13:57:22.786,Palkansaaja,Ei,31-35,nainen,8.0,Ylinkorkeakoulututkinto,25.0,,,,,,,,,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.1,Product manager,5800.0,70000.0,Palkka+Optioita,Kyllä,,,,fi,ee5bc3956890cdd0,Product manager,5833.333333333333,5833.333333333333
2024-10-11 13:57:57.294,Palkansaaja,Ei,46-50,mies,23.0,Insinööri (AMK),-3.0,,,,,,,,Jyväskylä,Konsulttitalossa,1.0,0.9,Tekninen projektipäällikkö,5400.0,76000.0,Bonus-osa perustuen yrityksen kannattavuuteen & kasvuun,Ei,,,,fi,d2834e9d20dc8606,Tekninen projektipäällikkö,6333.333333333333,6333.333333333333
2024-10-11 13:58:17.457,Laskuttaja,palkansaaja → laskuttaja,31-35,mies,10.0,DI,30.0,0.0,Devops/sre,,144000.0,Itse,Ulkomailta,,,,,,,,,,Muu,,,,fi,0eef0b857aa7cac4,,,
2024-10-11 14:00:41.302,Palkansaaja,Ei,46-50,nainen,15.0,"DI, VTK",21.0,,,,,,,,PK-seutu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,0.5,Scrum Master,6300.0,74000.0,,Kyllä,,,,fi,b9c742e92826d2a8,Scrum Master,6166.666666666667,6166.666666666667
2024-10-11 14:04:24.027,Palkansaaja,Ei,36-40,mies,17.0,insinööri (yamk),0.0,,,,,,,Mavericks,Turku,Konsulttitalossa,1.0,0.0,Fullstack web developer,8000.0,103000.0,provisio,Kyllä,,,,fi,898f88b1828d4307,*Full-stack Developer,8583.333333333334,8583.333333333334
2024-10-11 14:05:52.370,Palkansaaja,Ei,36-40,mies,3.0,Ammattikorkeakoulu,10.0,,,,,,,,PK-seutu,Julkinen tai kolmas sektori,1.0,0.7,Clojure Full-Stack Developer,3100.0,55000.0,,Kyllä,,,,fi,1a64e3c72693e7bf,Clojure Full-Stack Developer,4583.333333333333,4583.333333333333
2024-10-11 14:08:24.664,Palkansaaja,Ei,31-35,nainen,3.0,"lähihoitaja, muusikko, musiikkipeadogia, viestintä ja tietotekniikan perustutkinnon osatutkinto",2.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.05,"Fullstack developer (java, kotlin, sprinboot, angular)",4220.0,50000.0,,Kyllä,,,,fi,8cbec35b9a956d52,"Fullstack developer (java, kotlin, sprinboot, angular)",4166.666666666667,4166.666666666667
2024-10-11 14:10:59.836,Palkansaaja,Ei,31-35,mies,11.0,Ammattikoulu,1.0,,,,,,,Reaktor,PK-seutu,Konsulttitalossa,1.0,1.0,Full stack developer,6060.0,90200.0,Kiinteä kuukausipalkka ja säännöllinen mahdollisuus ostaa osakkeita,Kyllä,,,,fi,7e81c439bf7a873c,*Full-stack Developer,7516.666666666667,7516.666666666667
2024-10-11 14:17:05.932,Palkansaaja,Ei,41-45,mies,13.0,Yliopisto,4.0,,,,,,,,Ulkomaat,Konsulttitalossa,1.0,0.8,Team Lead Data & Analytics,7000.0,100000.0,,Kyllä,,,,fi,7aad2ac6ef3eef82,Team Lead Data & Analytics,8333.333333333334,8333.333333333334
2024-10-11 14:17:37.221,Palkansaaja,Ei,46-50,nainen,5.0,Ammattikoulu,15.0,,,,,,,,Lahti,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.05,Frontend developer,11500.0,120000.0,,Kyllä,,,,fi,cf6c9a0a989a4ee2,Frontend developer,10000.0,10000.0
2024-10-11 14:17:53.235,Palkansaaja,Ei,36-40,mies,5.0,Insinööri AMK,7.0,,,,,,,,PK-seutu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,0.33,Backend developer,4400.0,55800.0,,Muu,Erittäin vaikea sanoa!,,,fi,b049cd9fed489a11,Backend developer,4650.0,4650.0
2024-10-11 14:21:10.938,Palkansaaja,Ei,36-40,mies,12.0,Filosofian maisteri (tietojenkäsittelytiede),4.0,,,,,,,,Tampere,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,0.2,Lead platform engineer,7500.0,95000.0,,Kyllä,,,,fi,b1c927ddfcb53952,Lead platform engineer,7916.666666666667,7916.666666666667
2024-10-11 14:22:04.277,Palkansaaja,Ei,41-45,mies,18.0,Ohjelmistotekniikan DI,0.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.5,Principal Consultant,7579.0,100000.0,"Palkka, max 15% vuosipalkasta kannustinpalkkio päälle. Yleensä luokkaa 5-8%",Kyllä,,,,fi,29c6023bdea4bee5,Principal Consultant,8333.333333333334,8333.333333333334
2024-10-11 14:24:10.297,Palkansaaja,Ei,31-35,nainen,3.0,"Filosofian maisteri, pääaineena tietotekniikka",3.0,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.0,Fullstack developer,3100.0,38750.0,,Kyllä,,,,fi,08dc632fdea8cd54,*Full-stack Developer,3229.1666666666665,3229.1666666666665
2024-10-11 14:26:13.702,Palkansaaja,Ei,31-35,mies,20.0,Ylioppilas,0.0,,,,,,,Reaktor,Turku,Konsulttitalossa,1.0,1.0,Fullstack developer,6207.0,4000.0,,Kyllä,,,,fi,4a7e47246fc73259,*Full-stack Developer,333.3333333333333,333.3333333333333
2024-10-11 14:28:27.964,Palkansaaja,Ei,26-30,nainen,6.0,AMK,4.0,,,,,,,,Tampere,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.2,Frontend developer,7300.0,98000.0,Bonuksia,Kyllä,,,,fi,467828e590ed5867,Frontend developer,8166.666666666667,8166.666666666667
2024-10-11 14:29:28.516,Palkansaaja,Ei,41-45,mies,17.0,Ylioppilas,0.0,,,,,,,,Jyväskylä,"Tuotetalossa, jonka core-bisnes on softa",0.8,0.6,Full Stack web developer,4600.0,55300.0,Rahapalkka+Ravintoetu+Matkapuhelinetu,Ei,,,"Jos vaikka sattuisi tulemaan lomautuksia ensi vuonna, miten näihin kysymyksiin voisi vastata realistisen käsityksen antamiseksi?",fi,b2040d474f8e0979,*Full-stack Developer,4608.333333333333,5760.416666666666
2024-10-11 14:33:55.335,Laskuttaja,palkansaaja → laskuttaja,36-40,mies,15.0,Tietoliikenne insinoori,0.0,1.0,Devops,,150000.0,Itse,Ulkomailta,,,,,,,,,,Muu,,,,fi,ac5ae5bb817b6d94,,,
2024-10-11 14:34:50.142,Palkansaaja,Ei,26-30,mies,5.0,Tradenomi (Tietojenkäsittely),12.0,,,,,,,,Tampere,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.2,Fullstack Developer,4750.0,59000.0,,Kyllä,,,,fi,d19d2e1c19447d7e,*Full-stack Developer,4916.666666666667,4916.666666666667
2024-10-11 14:35:03.603,Palkansaaja,Ei,31-35,nainen,6.0,Itseoppinut,10.0,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",0.75,0.05,Senior Software Engineer,12000.0,160000.0,Bonarit vuosituloksesta,Kyllä,,,,fi,d109009041456c2c,Senior Software Engineer,13333.333333333334,17777.777777777777
2024-10-11 14:42:58.339,Palkansaaja,Ei,36-40,mies,10.0,"tohtori, luonnontieteellinen ala (ei tietojenkäsittelytiede)",0.0,,,,,,,,PK-seutu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",0.8,0.4,Data Scientist,4756.0,64000.0,"Kuukausipalkka + firman tulokseen ja hiukan hlökoht tavoitteisiin pohjautuva bonus, joka maksimissaan noin 10 % vuosipalkasta",Kyllä,,,,fi,d50af102b0c9a629,Data Scientist,5333.333333333333,6666.666666666666
2024-10-11 14:44:39.759,Palkansaaja,Ei,31-35,mies,6.0,AMK + Yliopisto,12.0,,,,,,,CGI,Pori,Konsulttitalossa,1.0,0.05,Senior Cybersecurity Consultant,5300.0,65826.0,"Firma pistää 3,5% palkan päälle osakkeina",Muu,Palkkakehitystä voisi vauhdittaa firman vaihdolla noin 6~7000€/kk nurkalle. Nykyinen 5300€,,,fi,675f8ad98696f391,Senior Cybersecurity Consultant,5485.5,5485.5
2024-10-11 14:45:49.111,Laskuttaja,Ei,36-40,mies,11.0,Diplomi-insinööri,15.0,4.0,"Backend, devops",,155000.0,Käytän välitysfirmoja,Suomesta,,,,,,,,,,Muu,,,,fi,b3b5e6f192acbdc1,,,
2024-10-11 14:46:13.705,Palkansaaja,Ei,31-35,mies,8.0,Ohjelmistotekniikan DI,0.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.05,Fullstack developer,6400.0,,,Kyllä,,,,fi,4aca2c406caac37e,*Full-stack Developer,,
2024-10-11 14:48:53.152,Laskuttaja,Ei,36-40,mies,7.0,Ylempi korkeakoulu,-5.0,3.0,"Softadevaus, arkkitehtuuri",100.0,130000.0,"Itse, Käytän välitysfirmoja",Suomesta,,,,,,,,,,Muu,,,,fi,3307854ae507a5bf,,,
2024-10-11 14:50:34.067,Palkansaaja,Ei,31-35,mies,8.0,FM / Matematiikka,0.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.6,Full stack developer,5245.69,65600.0,,Ei,,,,fi,017265ab425e2252,*Full-stack Developer,5466.666666666667,5466.666666666667
2024-10-11 14:58:37.124,Palkansaaja,Ei,31-35,mies,11.0,Insinööri,8.0,,,,,,,,Turku,Konsulttitalossa,1.0,0.1,Frontend Developer,5007.0,63600.0,,Kyllä,,,,fi,45079beb9128df22,Frontend Developer,5300.0,5300.0
2024-10-11 15:00:16.469,Palkansaaja,Ei,41-45,mies,5.0,liiketalouden tradenomi,5.0,,,,,,,,PK-seutu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,0.05,Software Engineer,4795.0,60000.0,optioita,Muu,"riippuu täysin optioista, suoraa palkkaa varmasti voisi saada helposti enemmän",,,fi,725837a991c95fe4,Software Engineer,5000.0,5000.0
2024-10-11 15:01:16.240,Palkansaaja,Ei,46-50,mies,25.0,Tietojenkäsittelytiede dropout,0.0,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.0,CTO,6500.0,,O,Muu,,,AI:sta olisi hyvä kysellä jotain,fi,d5ba155fe399e01e,CTO,,
2024-10-11 15:06:08.928,Palkansaaja,Ei,36-40,mies,12.0,Insinööri (YAMK),10.0,,,,,,,Vincit,Turku,Konsulttitalossa,1.0,0.4,Senior software engineer,5200.0,65000.0,"Pieni tulosbonus palkan päälle, n. 100-200e/kk",Ei,,,,fi,c92dae82983429d9,Senior software engineer,5416.666666666667,5416.666666666667
2024-10-11 15:11:37.476,Palkansaaja,Ei,36-40,mies,8.0,amk,2.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,0.2,Software developer,5700.0,73000.0,,Ei,,,,fi,b0202343ae11ea56,Software developer,6083.333333333333,6083.333333333333
2024-10-11 15:20:25.027,Palkansaaja,Ei,41-45,mies,18.0,luonnontieteiden kandidaatti,0.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,,Lead consultant,8000.0,110000.0,pohjapalkka + laskutusbonus + osingot,Kyllä,,,,fi,0ce505dbe9453739,Lead consultant,9166.666666666666,9166.666666666666
2024-10-11 15:23:55.669,Palkansaaja,Ei,31-35,mies,13.0,Maisteri (tietojenkäsittelytiede),,,,,,,,,Turku,Konsulttitalossa,1.0,0.0,Senior Software Developer,5200.0,62400.0,,Ei,,,,fi,60d9f537f70906f6,*Senior Developer,5200.0,5200.0
2024-10-11 15:24:13.428,Palkansaaja,Ei,51-55,mies,25.0,"FM, computer science",1.0,,,,,,,,PK-seutu,Konsulttitalossa,1.0,1.0,"Full stack web developer, architect",7000.0,90000.0,,Ei,,,,fi,bf2b463070aaf8c7,"Full stack web developer, architect",7500.0,7500.0
2024-10-11 15:28:20.947,Palkansaaja,Ei,31-35,nainen,7.0,Tradenomi,22.0,,,,,,,,Turku,Konsulttitalossa,1.0,0.5,Software Developer,4900.0,64000.0,,Kyllä,,,,fi,f7810e7ac490a95b,Software Developer,5333.333333333333,5333.333333333333
2024-10-11 15:41:58.895,Palkansaaja,Ei,41-45,mies,15.0,Ylioppilas,15.0,,,,,,,,Oulu,Konsulttitalossa,1.0,0.0,Senior Developer,4800.0,,,Kyllä,,,,fi,77dc8f4f7c36e3c1,*Senior Developer,,
2024-10-11 15:43:28.457,Palkansaaja,Ei,46-50,,20.0,,,,,,,,,,Tampere,Konsulttitalossa,1.0,0.05,,5500.0,,,Ei,,,,fi,697c8ca1c241047e,,,
2024-10-11 15:46:39.608,Palkansaaja,Ei,26-30,mies,5.0,Tekniikan ylioppilas,3.0,,,,,,,ATR Soft,Turku,Konsulttitalossa,1.0,0.6,Software engineer,3200.0,40000.0,,Ei,,,,fi,b302586e844ef52d,Software engineer,3333.3333333333335,3333.3333333333335
2024-10-11 15:48:05.959,Laskuttaja,Ei,26-30,mies,6.0,"Tietojenkäsittelytiede, kandi",0.0,3.0,Full stack web devaus,83.0,135000.0,Käytän välitysfirmoja,Suomesta,,,,,,,,,,Muu,,,,fi,ad24c8d5197bf108,,,
2024-10-11 15:48:21.748,Palkansaaja,Ei,31-35,,6.0,IT-Tradenomi,6.0,,,,,,,Visma,Pori,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.4,Security Engineer,3700.0,49950.0,,Ei,,,,fi,1dd5546fb2f617e4,Security Engineer,4162.5,4162.5
2024-10-11 16:03:32.693,Palkansaaja,Ei,46-50,mies,23.0,Insinööri AMK (tietoliikenne),5.0,,,,,,,,Turku,Konsulttitalossa,1.0,0.1,"Lead software develop (backend, .NET)",5400.0,66000.0,,Ei,,,,fi,afc6fb87f8b3112d,"Lead software develop (backend, .NET)",5500.0,5500.0
2024-10-11 16:09:54.519,Palkansaaja,Ei,21-25,mies,2.0,Lukio,0.0,,,,,,,,Naantali,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,1.0,Fullstack developer,4000.0,,,Kyllä,,,,fi,01b3f7b4d5b6b16c,*Full-stack Developer,,
2024-10-11 16:11:20.109,Laskuttaja,Ei,36-40,mies,8.0,Tietojenkäsittelytieteen Ylioppilas,5.0,3.0,"Softadevausta (backend, frontend, full stack, mobiili)",75.0,30000.0,Itse,Suomesta,,,,,,,,,,Muu,,,,fi,733725e9ffa0b4d1,,,
2024-10-11 16:14:34.598,Palkansaaja,Ei,36-40,mies,6.0,"Insinööri (AMK), tieto- ja viestintätekniikka",1.0,,,,,,,,PK-seutu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",1.0,0.2,Full stack developer,4945.0,65000.0,,Kyllä,,,,fi,5a9340afa3b1a2ba,*Full-stack Developer,5416.666666666667,5416.666666666667
2024-10-11 16:15:11.148,Palkansaaja,Ei,41-45,mies,18.0,"DI, tietotekniikka",19.0,,,,,,,,Turku,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.0,CTO,4875.0,61400.0,,Muu,,,,fi,15d37149bc4caaa9,CTO,5116.666666666667,5116.666666666667
2024-10-11 16:16:38.858,Palkansaaja,Ei,31-35,nainen,3.0,"Filosofian maisteri (englannin kieli), testiautomaatiokoulutus",1.0,,,,,,,EG A/S,Jyväskylä,"Tuotetalossa, jonka core-bisnes on softa",0.9,0.4,"QA Tester (manuaali- ja automaatiotestaus, laadunvarmistus)",3008.0,39750.0,"Lomaraha +5%, matkapuhelin 20e/kk, pyöräetu +100e/kk, virike-etu 400e/v",Muu,"palkka on matalampi kuin tehtävistä kuuluisi, mutta edut tasapainottavat",,,fi,76ac3812bcaab87d,"QA Tester (manuaali- ja automaatiotestaus, laadunvarmistus)",3312.5,3680.5555555555557
2024-10-11 16:19:25.987,Laskuttaja,Ei,31-35,,8.0,"Yliopisto, maisteri",5.0,3.0,Full stack,68.5,107000.0,Käytän välitysfirmoja,Suomesta,,,,,,,,,,Muu,,,,fi,638fb081f265c1f9,,,
2024-10-11 16:21:07.499,Laskuttaja,Ei,41-45,mies,15.0,Insinööri (AMK),0.0,2.0,"Full stack, arkkitehtuuri",110.0,155000.0,Itse,Suomesta,,,,,,,,,,Muu,,,,fi,9c85c8895c294930,,,
2024-10-11 16:27:47.012,Palkansaaja,Ei,41-45,mies,18.0,Alempi AMK tutkinto,9.6,,,,,,,AtoZ,Tampere,Konsulttitalossa,1.0,1.0,Senior Test Automation Consultant,5884.0,65000.0,,Kyllä,,,,fi,50e19e951be787ce,Senior Test Automation Consultant,5416.666666666667,5416.666666666667
2024-10-11 16:41:02.032,Palkansaaja,Ei,41-45,mies,4.0,Tieto- ja viestintätekniikka (AMK),4.0,,,,,,,,Oulu,Konsulttitalossa,1.0,0.01,Software Engineer,4650.0,0.0,,Kyllä,,YT riski läsnä kokoajan ja parhaillaankin meneillään,,fi,e041ef5aa81e3b60,Software Engineer,0.0,0.0
2024-10-11 16:42:01.690,Palkansaaja,Ei,36-40,mies,6.0,Enimmäkseen itseoppinut alanvaihtaja. Opiskelin IT-tradenomiksi reilun vuoden verran ennen kuin sain töitä,0.0,,,,,,,,Barcelona,Konsulttitalossa,1.0,0.0,Full-stack developer,3640.0,43680.0,,Kyllä,,,,fi,1388f1db856ab6b8,*Full-stack Developer,3640.0,3640.0
2024-10-11 17:14:02.306,Palkansaaja,Ei,31-35,mies,8.0,Diplomi-insinööri,2.0,,,,,,,Polar Squad,Tampere,Konsulttitalossa,1.0,0.9,DevOps-konsultti,5100.0,52200.0,,Kyllä,,,,fi,60232233253fc2c3,DevOps-konsultti,4350.0,4350.0
